safegraph_place_id,location_name,brands,top_category,sub_category,naics_code,latitude,longitude,city,region
sg:0fc6bc9d3a724dec9103ba812283756d,Redelsperger Financial Group,,Other Financial Investment Activities,Investment Advice,"523930",44.979734,-93.259474,Minneapolis,MN
sg:c09a903f4acd46d89df0e282854215e6,Cricket Wireless,Cricket Wireless,Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite),"517312",44.948966,-93.263034,Minneapolis,MN
sg:c7d0aa2472f94bd2afaec42b50fde1b4,Jessica Young Styling,,Personal Care Services,Beauty Salons,"812112",44.94717,-93.288603,Minneapolis,MN
sg:57f3834b522548a89b09a8f857a09f0a,Smiley's Clinic University Family Physicians,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.962583,-93.233703,Minneapolis,MN
sg:c6eb2e4921b3403b8db4de0f613a8938,Bethune Elementary,,Elementary and Secondary Schools,Elementary and Secondary Schools,"611110",44.987614,-93.295333,Minneapolis,MN
sg:475034f79ad8479db874c095b3a06d4f,NE Tailor Shop,,Drycleaning and Laundry Services,Drycleaning and Laundry Services (except Coin-Operated),"812320",45.019651,-93.23688,Minneapolis,MN
sg:73fdc8457d0d4cb1b862511524912c45,Into Balance Bodywork,,Personal Care Services,Other Personal Care Services,"812199",44.987818,-93.257697,Minneapolis,MN
sg:baf89134cb71489db47af72331900de1,Hennepin County Library Sumner Library,,Other Information Services,Libraries and Archives,"519120",44.984787,-93.294539,Minneapolis,MN
sg:acdc0fcc94664acab4866d62d1b0c239,Hair Lounge Minneapolis,,Personal Care Services,Beauty Salons,"812112",44.951099,-93.297963,Minneapolis,MN
sg:192884bc86bc4f94a2627b15f0b910d0,Hennepin County Library East Lake Library,,Other Information Services,Libraries and Archives,"519120",44.948013,-93.232014,Minneapolis,MN
sg:3300cca5e2ec48189ba87921e2246e43,Caribou Coffee,Caribou Coffee,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"722515",44.975614,-93.273861,Minneapolis,MN
sg:3b028abf291947cc9576d3fd8583af73,Mayslack's,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",45.002943,-93.261842,Minneapolis,MN
sg:6490b31b5cf54f26bde83209ad8dab0e,Honda Town,,Other Motor Vehicle Dealers,"Motorcycle, ATV, and All Other Motor Vehicle Dealers","441228",44.948089,-93.21163,Minneapolis,MN
sg:802fc7b0d168498980a16b2ef7238bad,The Capital Grille,The Capital Grille,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.976862,-93.275703,Minneapolis,MN
sg:85380ebe121b468e9bed6ae181fb283e,El Burrito Minneapolis,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.915457,-93.262968,Minneapolis,MN
sg:8fa312badd17488aaed40dd38c55ee5b,Rodrigo Rios MD,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.956874,-93.261979,Minneapolis,MN
sg:16414c3c4de54ea4a448617be327fd11,StayFit Athletic Club,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"713940",44.970624,-93.278364,Minneapolis,MN
sg:2345ce09d0ee4c70b53f08ed448f90eb,Dunn Bros Coffee,Dunn Bros Coffee,Restaurants and Other Eating Places,Limited-Service Restaurants,"722513",44.974229,-93.267464,Minneapolis,MN
sg:67258f24be8249599cbcf629c43d75d6,Data Bank,,Depository Credit Intermediation,Commercial Banking,"522110",44.98947,-93.278872,Minneapolis,MN
sg:a2f8e3cf94684faf91f40253922777c6,Skyway Wok,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.980261,-93.266231,Minneapolis,MN
sg:b0bbb2ddee0645809af4c749ead7e12e,Redeem African Hair Gallery,,Personal Care Services,Beauty Salons,"812112",44.948177,-93.24901,Minneapolis,MN
sg:bfaecbc3bc7447faaf90dc64b01a6419,Chipotle Mexican Grill,Chipotle Mexican Grill,Restaurants and Other Eating Places,Limited-Service Restaurants,"722513",44.973552,-93.275416,Minneapolis,MN
sg:ece3f4e7d70c4d84930e0d75a69e5226,United States Postal Service (USPS),United States Postal Service (USPS),Postal Service,Postal Service,"491110",44.972129,-93.216315,Minneapolis,MN
sg:94f1e775756d43d4bb981636bbf5b5e3,Walgreens,Walgreens,Health and Personal Care Stores,Pharmacies and Drug Stores,"446110",44.948675,-93.281655,Minneapolis,MN
sg:5aaa206ef2714e86acb6d39c8e5c94db,Lee's Shoe & Leather Repair,,Personal and Household Goods Repair and Maintenance,Footwear and Leather Goods Repair,"811430",44.948228,-93.290095,Minneapolis,MN
sg:60f2dfea32bd4caca5ddd89a41f46d9b,Carniceria La Huazteca,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"445110",44.948219,-93.269498,Minneapolis,MN
sg:9fe24b26060f4c5487d656258a4f5160,Marissa's Bakery,,Bakeries and Tortilla Manufacturing,Retail Bakeries,"311811",44.952322,-93.278419,Minneapolis,MN
sg:b5a2223ac5e74ad580013f6f520962ff,Taqueria Mi Guanajuato,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.932185,-93.221983,Minneapolis,MN
sg:d34ab9d4b25c48cda9624b8aa3c9cd96,See Spot Run,,Other Personal Services,Pet Care (except Veterinary) Services,"812910",44.915854,-93.32627,Minneapolis,MN
sg:d3b635103c5745a1b03ae3c348a43cbc,Career Lifestyles,,"Colleges, Universities, and Professional Schools","Colleges, Universities, and Professional Schools","611310",44.974004,-93.280007,Minneapolis,MN
sg:f81cf02ba95b458599b573742107bd55,Photo Book Press,,Book Stores and News Dealers,Book Stores,"451211",44.979401,-93.290073,Minneapolis,MN
sg:435555a41bfa4af08bb2d5acb3bb2f22,John's Lowry Repair Center,,Automotive Repair and Maintenance,General Automotive Repair,"811111",45.020704,-93.246984,Minneapolis,MN
sg:a0dea5f2820440a7b90ccecf25769a70,Brushabilities,,Services to Buildings and Dwellings,Carpet and Upholstery Cleaning Services,"561740",44.924396,-93.2603,Minneapolis,MN
sg:c918f5192bef424686d9f1d80f792445,La Oportunidad,,Child Day Care Services,Child Day Care Services,"624410",44.948753,-93.232891,Minneapolis,MN
sg:4299385348174aa6a13ed92904b1e81c,The Bad Waitress,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.955989,-93.277555,Minneapolis,MN
sg:b3980ef732dc4cb6b948dbf67496a008,Impark,Impark,Other Personal Services,Parking Lots and Garages,"812930",44.974315,-93.267656,Minneapolis,MN
sg:b8357265184641ce8998fd93afb3f88f,Comstock Tours,,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,"721110",44.972372,-93.236956,Minneapolis,MN
sg:d44790a52779410b8b2a1ed7c7facf61,Family Dollar Stores,Family Dollar Stores,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,"452319",44.938623,-93.278558,Minneapolis,MN
sg:e2209cbfcde943b89b04831a78a4519c,Galeana's Towing & Services,,Support Activities for Road Transportation,Motor Vehicle Towing,"488410",44.934312,-93.253967,Minneapolis,MN
sg:108c505895084940ad901bb55549d85d,El Nuevo Rodeo Restaurant,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.948123,-93.232619,Minneapolis,MN
sg:3f10bd69d9724f1ea111ba945dd8ad19,Encore Music,,"Sporting Goods, Hobby, and Musical Instrument Stores",Musical Instrument and Supplies Stores,"451140",44.958941,-93.287699,Minneapolis,MN
sg:60f357d6a43b41c08301020237810eaf,North Side Music,,Clothing Stores,Family Clothing Stores,"448140",44.960399,-93.240235,Minneapolis,MN
sg:f5898747c7204e148b7e744c8c2b6381,Farmers Market Annex,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"445110",44.979966,-93.286068,Minneapolis,MN
sg:0568ded4173c4c89b6eacb467b469cd7,Saint Panteleimon Russian Orthodox Church,,Religious Organizations,Religious Organizations,"813110",44.964399,-93.208226,Minneapolis,MN
sg:08eeb5f5eadb49d9bae2a123c78295fe,Urban Up,,Furniture Stores,Furniture Stores,"442110",45.012995,-93.270276,Minneapolis,MN
sg:485e6b34743e4f9c8ea3b69a49f3b1e4,Darby's,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.984718,-93.275704,Minneapolis,MN
sg:85467e0f08e447b88e59d1ff8e0e20c0,Herkimer Pub and Brewery,,Beverage Manufacturing,Breweries,"312120",44.949171,-93.288553,Minneapolis,MN
sg:004662cfd28743679619877dcfdf9ee5,Merlins Rest Pub,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.948058,-93.220207,Minneapolis,MN
sg:3aee710e4aa846eb83ce8396b47e4377,Eckhoff Alison A MD,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.962323,-93.279132,Minneapolis,MN
sg:53570136bb2b4441af4724939b067d2e,CVS,CVS,Health and Personal Care Stores,Pharmacies and Drug Stores,"446110",45.005189,-93.229302,Minneapolis,MN
sg:4da32d0cbc1d45e5ab74dd96f14adc57,Cocina Latina,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.934369,-93.278562,Minneapolis,MN
sg:88479302c56e4fc09547846219dc5524,Sprint,Sprint,Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite),"517312",44.949192,-93.321571,Minneapolis,MN
sg:9a11b16671564d44af789041bc3f4c8a,Christian Ministry Light of Faith and Hope,,Religious Organizations,Religious Organizations,"813110",44.928891,-93.262723,Minneapolis,MN
sg:20de8ceb7c1e47a585f39024df795b75,American Legion,,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,"721110",44.957103,-93.235851,Minneapolis,MN
sg:53a2ff416588464c8b108ec8dfd1ddbb,2nd Home Childcare Llc,,Child Day Care Services,Child Day Care Services,"624410",44.955037,-93.23532,Minneapolis,MN
sg:81704e8e93724ebf9cc286cb7b65e7c9,Nielsen Lindsay Psycotherapists,,Offices of Other Health Practitioners,Offices of Mental Health Practitioners (except Physicians),"621330",44.964455,-93.282455,Minneapolis,MN
sg:ff30c4f83d3f4ad5890c7fdba261082c,Davis Jaime L MD,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.948176,-93.295166,Minneapolis,MN
sg:510d42dc75ed4eb883518c5b42d717e4,Sweor,,Clothing Stores,Women's Clothing Stores,"448120",44.976295,-93.26871,Minneapolis,MN
sg:7cccfe02853b4dcd97fb54e539c652b6,Trinh's Auto Repairs,,Automotive Repair and Maintenance,General Automotive Repair,"811111",44.934404,-93.231712,Minneapolis,MN
sg:7569290d18d94abdbe2fdf22a1f90ece,State Farm,State Farm,"Agencies, Brokerages, and Other Insurance Related Activities",Insurance Agencies and Brokerages,"524210",44.953101,-93.278291,Minneapolis,MN
sg:e1eefea902f4492fbdb7c95afb674dff,Code 42 Software,,Electronics and Appliance Stores,Electronics Stores,"443142",44.986738,-93.258492,Minneapolis,MN
sg:0037e815cecb4dacb7c167c57d727588,Caribou Coffee,Caribou Coffee,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"722515",44.973475,-93.230066,Minneapolis,MN
sg:815f702bf21f49389c23cdc22eb1553e,U S Bank Stadium,,Spectator Sports,Sports Teams and Clubs,"711211",44.97383,-93.257812,Minneapolis,MN
sg:f969316c77364e78a1d97070f559e9c3,Franklin Terrace Off Leash Dog Park,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,"712190",44.964553,-93.227823,Minneapolis,MN
sg:10ea59f21e5a416f91ee133938abdeb9,Thomas Joseph & Sons Inc,,"Jewelry, Luggage, and Leather Goods Stores",Jewelry Stores,"448310",44.978691,-93.27291,Minneapolis,MN
sg:44ef3abb636e4e7ba5b0330113746cf5,TCF Bank,TCF Bank,Depository Credit Intermediation,Commercial Banking,"522110",44.912267,-93.326867,Minneapolis,MN
sg:53730b357b1a4224858cf11c17442a04,Retina Center PA,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.959481,-93.264281,Minneapolis,MN
sg:831009c2f954413181cb5ea2fcc46c44,Bamboo Garden,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.976324,-93.270105,Minneapolis,MN
sg:b2d5eeb7f3b442d587718a05a306845d,Erbert & Gerbert's,Erbert & Gerbert's,Restaurants and Other Eating Places,Limited-Service Restaurants,"722513",44.97324,-93.283585,Minneapolis,MN
sg:c20f8f180d934c16bea5a69d3ab6437b,Dandy Horse Bicycle Repair,,"Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods Stores,"451110",44.987852,-93.25752,Minneapolis,MN
sg:db07adb0deb644b1bf6290fd32647d42,Cryptid Hair Parlour,,Personal Care Services,Beauty Salons,"812112",45.013109,-93.227114,Minneapolis,MN
sg:ebe68b522cb54497ac05910abf13baa5,Hawthorne Crossing,,Lessors of Real Estate,Malls,"531120",44.999729,-93.292565,Minneapolis,MN
sg:1d7d2551bf6f4a6d8ec21f94621a7955,Los Hornos del Rey,,Bakeries and Tortilla Manufacturing,Retail Bakeries,"311811",44.94702,-93.277164,Minneapolis,MN
sg:32d326cb3caa403a8de8d42f9c0fb0c2,Hilton International,Hilton International,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,"721110",44.97263,-93.272912,Minneapolis,MN
sg:8c4b1390b2db440f9132184f777ea561,American Indian Oic,,Elementary and Secondary Schools,Elementary and Secondary Schools,"611110",44.961828,-93.246122,Minneapolis,MN
sg:c85a218bd8014480973bae53b9309d1f,Lucy Laney Cleveland Park Elem,,Elementary and Secondary Schools,Elementary and Secondary Schools,"611110",45.015969,-93.308923,Minneapolis,MN
sg:3d593771515d4468ad505eb4841ef3e7,Christ Church Lutheran,,Religious Organizations,Religious Organizations,"813110",44.943625,-93.223346,Minneapolis,MN
sg:4b6e7eda162d41c995eb6a155441b2f6,Subway,Subway,Restaurants and Other Eating Places,Limited-Service Restaurants,"722513",44.974129,-93.266614,Minneapolis,MN
sg:80607285c73c4e3b9125f00c50d4bb26,Wellness Minneapolis,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.92162,-93.278232,Minneapolis,MN
sg:ab5c1065d98d466d87f082ec5860e705,Parkway Pizza NE,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",45.020291,-93.236743,Minneapolis,MN
sg:e85496dbca3b4e848bf731baa9d11aea,Oppertunity Center,,Home Health Care Services,Home Health Care Services,"621610",44.966499,-93.262822,Minneapolis,MN
sg:ec8674174d554cf18481435e1828108c,UBS,UBS,Depository Credit Intermediation,Commercial Banking,"522110",44.975971,-93.272615,Minneapolis,MN
sg:1eaae53f517349c4939e1397b26c04dd,Anytime Fitness,Anytime Fitness,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"713940",45.003546,-93.307136,Minneapolis,MN
sg:2a1daa000ea346758040e79cf21377cf,John Fluevog,,Shoe Stores,Shoe Stores,"448210",44.949086,-93.298645,Minneapolis,MN
sg:419409e0c9d84f129c340946dcf59b8c,Specialized Treatment Services Inc,,,,,44.999759,-93.248952,Minneapolis,MN
sg:58b6e071d7f64d1b959ffe33d46cd938,The Library Lounge,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.975831,-93.27707,Minneapolis,MN
sg:b26b8b9acdb74f93ac952c3ae88ea789,St Stephens Catholic Church,,Religious Organizations,Religious Organizations,"813110",44.960636,-93.271102,Minneapolis,MN
sg:cbcbf301d9e446cda1dbfda98cd58635,Pollo Movil Mexican Grill,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.948091,-93.269192,Minneapolis,MN
sg:d67ba97682eb47f2bb5b66648e139a1f,Elite Cleaners & Launderers,,Drycleaning and Laundry Services,Drycleaning and Laundry Services (except Coin-Operated),"812320",44.946668,-93.232459,Minneapolis,MN
sg:bc8f8912ef1646588a099c836ed62a05,Kingfield Farmers Market,,Specialty Food Stores,Fruit and Vegetable Markets,"445230",44.924668,-93.27825,Minneapolis,MN
sg:1ae63ccb1cc34afd98593066d3ea9b45,Domino's Pizza,Domino's Pizza,Restaurants and Other Eating Places,Limited-Service Restaurants,"722513",44.951806,-93.234455,Minneapolis,MN
sg:3798c20574284e00ae2cfe6562b5ffd1,Caribou Coffee,Caribou Coffee,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"722515",44.97364,-93.271867,Minneapolis,MN
sg:d6450a6be4584773a3e61be28277a61a,Quinn Donald A DDS,,Offices of Dentists,Offices of Dentists,"621210",45.0133,-93.26567,Minneapolis,MN
sg:e8d3ca39b4e84b42a8d062bcc408bcb5,United States Postal Service (USPS),United States Postal Service (USPS),Postal Service,Postal Service,"491110",45.00559,-93.235928,Minneapolis,MN
sg:e867458687a7437c9a57262cd885b99d,Bobiam,,Clothing Stores,Women's Clothing Stores,"448120",45.005356,-93.249086,Minneapolis,MN
sg:3ff96434717740c3b5ed6d56abbbe299,American Family Insurance Katie Bard Agency,,,,,44.903528,-93.277618,Minneapolis,MN
sg:97e6272b3f854487b27e1d07a9ceaf32,Wendy's Doghouse,,Other Miscellaneous Store Retailers,Pet and Pet Supplies Stores,"453910",44.90529,-93.212223,Minneapolis,MN
sg:24bd05df69304246bf64672bb436b6d5,Target,Target,Department Stores,Department Stores,"452210",44.949375,-93.23701,Minneapolis,MN
sg:beb58011550445bb8087b32cccbc4c5d,Mecca Linen,,Furniture Stores,Furniture Stores,"442110",45.013303,-93.247868,Minneapolis,MN
sg:d37cabcc0f944dc1bda928ba37cc7ce1,Janine's Coffeehouse,,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"722515",44.984979,-93.268928,Minneapolis,MN
sg:0634a8f5254349018b583c4cf1e7c9cb,LV's Barbershop,,Personal Care Services,Beauty Salons,"812112",44.948135,-93.233589,Minneapolis,MN
sg:1452cddadf7b4f15ba0cd9ae00163aab,Ellen's Creative Hair,,Personal Care Services,Beauty Salons,"812112",44.928174,-93.206773,Minneapolis,MN
sg:5d0ba4bbbf7e4ad7adf74a28a870be71,Kennedy Transmission CVT & Auto Service,,Automotive Repair and Maintenance,General Automotive Repair,"811111",44.948049,-93.222182,Minneapolis,MN
sg:c1a69831469a4ef0bab9993b361059f7,SuperAmerica,SuperAmerica,Gasoline Stations,Gasoline Stations with Convenience Stores,"447110",44.910528,-93.222367,Minneapolis,MN
sg:9dd02536684b41d890a8490dc7aab9f4,Ragstock,Ragstock,Clothing Stores,Family Clothing Stores,"448140",44.948245,-93.299143,Minneapolis,MN
sg:2d43e38938554df489df1f35ceb1e261,Barton Open Elementary,,Elementary and Secondary Schools,Elementary and Secondary Schools,"611110",44.925512,-93.29134,Minneapolis,MN
sg:73d81d01751e4365b8465250d78c35ca,Sex World,,Clothing Stores,Women's Clothing Stores,"448120",44.983253,-93.27158,Minneapolis,MN
sg:93768ae350484467bdb44dc1087fc2e0,Daily Dog Walking and Kitty Cat Care,,Other Personal Services,Pet Care (except Veterinary) Services,"812910",44.93253,-93.258186,Minneapolis,MN
sg:fa2bf514db9a4ad1a9b71eea3cd6c70a,Trinity First Lutheran School,,Elementary and Secondary Schools,Elementary and Secondary Schools,"611110",44.962984,-93.25714,Minneapolis,MN
sg:0c685123bd694eb3b93bc143d6d4152e,Caravelle Restaurant,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.956305,-93.277577,Minneapolis,MN
sg:3cc8f7e4dafe43f697df02e0693a382c,Chino Latino,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.948593,-93.298623,Minneapolis,MN
sg:0f40a0c13d5548b3af0b293fff29874e,Unwind Within,,Personal Care Services,Other Personal Care Services,"812199",44.905001,-93.3097,Minneapolis,MN
sg:a0dc532e6db847778387af604db352c0,Metropolitan State University Minneapolis Campus,,"Colleges, Universities, and Professional Schools","Colleges, Universities, and Professional Schools","611310",44.972957,-93.283298,Minneapolis,MN
sg:e72b476b6b3546d8acac03d8f5ce26e5,Diamonds Coffee Shoppe,,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"722515",45.004447,-93.24761,Minneapolis,MN
sg:485cce930c724b74b34e5e3259f27211,New Commandment Church,,Religious Organizations,Religious Organizations,"813110",45.002919,-93.253375,Minneapolis,MN
sg:a7c7389c20124b1db81b09150a0d19bb,Anelace Coffee,,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"722515",45.012436,-93.247686,Minneapolis,MN
sg:b72b93ba9c12458691056575517ff7c2,Shanghai Kitchen,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.979288,-93.267003,Minneapolis,MN
sg:ebf66fcbe078477796d9f9bb1321dbaa,Red Stag Supperclub,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.990469,-93.253663,Minneapolis,MN
sg:12477cb701ad43faa8067fb40fddefe3,112 Eatery,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.982779,-93.271807,Minneapolis,MN
sg:20314cacfcfe4badaab041dbe0856b8e,CPR Cell Phone Repair,CPR Cell Phone Repair,Electronic and Precision Equipment Repair and Maintenance,Computer and Office Machine Repair and Maintenance,"811212",44.973435,-93.226592,Minneapolis,MN
sg:323739f5d37a418495067844a1799a44,Sun Street Breads,,,,,44.919465,-93.278216,Minneapolis,MN
sg:821711a2f2764bd5b57d4ba775a03fad,Panera Bread,Panera Bread,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"722515",44.953734,-93.262132,Minneapolis,MN
sg:882ac6d28ba947d0a0a1faf3fba81154,North Star cafe,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.976164,-93.269425,Minneapolis,MN
sg:f32d24b747794fad8dcc572c0e203e75,NE Wellness,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",45.000631,-93.266394,Minneapolis,MN
sg:96cf5e4ce73048459eb61e48dc07b034,Walgreens,Walgreens,Health and Personal Care Stores,Pharmacies and Drug Stores,"446110",44.949297,-93.321348,Minneapolis,MN
sg:c5f074d4267f4292939767d6fc3f87df,HLCC Minneapolis,,Personal Care Services,Other Personal Care Services,"812199",44.955169,-93.260917,Minneapolis,MN
sg:db0da47933664d4b91d6308374d550b8,Sunshine Montessori School,,Elementary and Secondary Schools,Elementary and Secondary Schools,"611110",44.919833,-93.291594,Minneapolis,MN
sg:0f917e152de14fb6a0740bbf11808315,Minneapolis Dental,,Offices of Dentists,Offices of Dentists,"621210",44.97817,-93.268159,Minneapolis,MN
sg:061addf91e5d49d8be152ad87d798e82,SuperAmerica,SuperAmerica,Gasoline Stations,Gasoline Stations with Convenience Stores,"447110",44.939913,-93.27735,Minneapolis,MN
sg:2d0d1e6623f546879e25d945e595ea7c,Memory Lanes & The Flashback Cafe,,Other Amusement and Recreation Industries,Bowling Centers,"713950",44.956607,-93.235128,Minneapolis,MN
sg:9fb212fd94064e7fa6a23f83831245d0,612 Brew,,Beverage Manufacturing,Breweries,"312120",44.998921,-93.246848,Minneapolis,MN
sg:9292eecc8cde4d6798b9f8630eb81aa9,Orchestra Hall,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),"512131",44.972094,-93.274984,Minneapolis,MN
sg:77cedebdd6e84252a75b59192762e21a,Lyndale Park Peace Garden,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,"712190",44.927534,-93.294991,Minneapolis,MN
sg:17a3ec5b269545008c876526dc1599ae,YMCA,YMCA,Individual and Family Services,Other Individual and Family Services,"624190",44.977403,-93.230685,Minneapolis,MN
sg:2d3998b1322148b8878ad5fb143bae27,Benedictine Health Center of Minneapolis,,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,Assisted Living Facilities for the Elderly,"623312",44.966863,-93.266426,Minneapolis,MN
sg:c2c711ac7fed42f5825498d838d30288,Eleanor K Orehek,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.950977,-93.263038,Minneapolis,MN
sg:40ff676aad1d47dda42d7671058cc76b,Uptown Ovens Wholesale,,Health and Personal Care Stores,Food (Health) Supplement Stores,"446191",44.983889,-93.218363,Minneapolis,MN
sg:8f19a23547db4cf984ccbd527b8b7ec6,Candyland,,Specialty Food Stores,Confectionery and Nut Stores,"445292",44.977349,-93.273812,Minneapolis,MN
sg:ecb3cd0ddde142bc8f20058a96f8e08e,Alisho Dependable Insurance Agency,,"Agencies, Brokerages, and Other Insurance Related Activities",Insurance Agencies and Brokerages,"524210",44.968624,-93.244422,Minneapolis,MN
sg:2337a6f786184e7685bc147be514e8eb,Keefer Court Bakery & Cafe,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.970563,-93.247587,Minneapolis,MN
sg:457695210c8e41babe24cdeb390db2b8,Wells Fargo,Wells Fargo,Depository Credit Intermediation,Commercial Banking,"522110",44.976866,-93.271056,Minneapolis,MN
sg:82e1f5c196114bee9ad8e75a5dda0896,Pinto Manuel MD,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.955107,-93.260965,Minneapolis,MN
sg:8affec939acb4951a4cf5fb46e0b3976,Northwestern Tire Co Inc of Minneapolis,,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,"441310",44.980849,-93.295878,Minneapolis,MN
sg:9f87ff9705a544f39518eecf1d59a16e,Great Clips,Great Clips,Personal Care Services,Beauty Salons,"812112",45.006338,-93.227725,Minneapolis,MN
sg:51799e0e23544c11a2d8dd51dd8656d4,EXIT Lakes Realty Premier,,Offices of Real Estate Agents and Brokers,Offices of Real Estate Agents and Brokers,"531210",45.001828,-93.215202,Minneapolis,MN
sg:747835f797a04dafb39fd244979de3ca,Whirl a Style & LJL,,Personal Care Services,Beauty Salons,"812112",44.984687,-93.271119,Minneapolis,MN
sg:0941bb5e79d44e2cb15ea3bbd29f5b54,Lifelong Health Family Chiropractic,,Offices of Other Health Practitioners,Offices of Chiropractors,"621310",45.003527,-93.25003,Minneapolis,MN
sg:868ad65b21614c7e92f0684a473c430c,Lucky Dragon,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.969397,-93.245972,Minneapolis,MN
sg:af16825f65ab40debf3a7cb03a80cdfb,Northrup King Building,,Other Miscellaneous Store Retailers,Art Dealers,"453920",45.003447,-93.250118,Minneapolis,MN
sg:eec276c86a2a4598a60ef465ecc44282,First Daycare Center Llc,,Child Day Care Services,Child Day Care Services,"624410",44.962294,-93.253767,Minneapolis,MN
sg:05457158666a466a98c2c3f1d70459fc,Kwan's Chinese Cuisine,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.904586,-93.309036,Minneapolis,MN
sg:1028f57d934b4a9795c2adc1ba4d9233,Domino's Pizza,Domino's Pizza,Restaurants and Other Eating Places,Limited-Service Restaurants,"722513",44.917658,-93.215753,Minneapolis,MN
sg:6cdabfb71592467c81cd2d5e627f433d,Glorias Beauty Salon,,Personal Care Services,Beauty Salons,"812112",44.948674,-93.252313,Minneapolis,MN
sg:dd621f99519a49bd893c2bfa1a56f234,Kit Newton Massage,,Personal Care Services,Other Personal Care Services,"812199",44.934373,-93.263264,Minneapolis,MN
sg:f8e8c81a4d4642d1999460163e776378,Vision World,,Health and Personal Care Stores,Optical Goods Stores,"446130",44.983751,-93.26958,Minneapolis,MN
sg:52f6e6e49b3845b3b203c093e78fb580,Boys & Girls Clubs of America,Boys & Girls Clubs of America,Individual and Family Services,Child and Youth Services,"624110",45.046574,-93.301185,Minneapolis,MN
sg:fc2e766b0f774dbd9157f9d46092547e,Minnesota Eye Consultants,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.959504,-93.26445,Minneapolis,MN
sg:eeb79b9f42f54947bf29b429cf39c874,La Societe du The,,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores","445310",44.953425,-93.288397,Minneapolis,MN
sg:146df3fccfa648a8856f8c84ff5f6be5,Steamship Coffee & Tea,,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"722515",44.948234,-93.288822,Minneapolis,MN
